wkt_geom;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE
Point (13.32719999999999949 37.50849999999999795);37.5085;13.3272;315.1;1.3;1.1;2014-09-25;1233;Aqua;MODIS;66;6.03;295.3;8.1;D;0
Point (14.6509999999999998 37.61500000000000199);37.615;14.651;322.7;1;1;2014-09-26;959;Terra;MODIS;67;6.03;305.9;10.4;D;0
Point (13.22659999999999947 37.76950000000000074);37.7695;13.2266;320.7;1;1;2014-09-26;959;Terra;MODIS;65;6.03;300.8;9.8;D;0
Point (13.54940000000000033 37.70519999999999783);37.7052;13.5494;320.2;1;1;2014-09-26;959;Terra;MODIS;73;6.03;298.2;12.5;D;0
Point (13.0730000000000004 37.73579999999999757);37.7358;13.073;315.9;1;1;2014-09-26;959;Terra;MODIS;63;6.03;298.2;5.9;D;0
Point (14.50019999999999953 37.42540000000000333);37.4254;14.5002;319.9;1;1;2014-09-26;1000;Terra;MODIS;68;6.03;301.8;9.5;D;0
Point (13.09239999999999959 37.69169999999999732);37.6917;13.0924;324.4;2.8;1.6;2014-09-26;1138;Aqua;MODIS;78;6.03;298.5;66.4;D;0
Point (13.8100000000000005 37.73389999999999844);37.7339;13.81;312.5;2.5;1.5;2014-09-26;1138;Aqua;MODIS;40;6.03;296.4;20.2;D;0
Point (13.32370000000000054 37.91910000000000025);37.9191;13.3237;318.1;2.7;1.6;2014-09-26;1138;Aqua;MODIS;72;6.03;296.6;52;D;0
Point (15.21400000000000041 38.79650000000000176);38.7965;15.214;340.3;1;1;2014-09-26;2103;Terra;MODIS;100;6.03;291.6;0;N;1
Point (15.20279999999999987 38.79489999999999839);38.7949;15.2028;321.4;1;1;2014-09-26;2103;Terra;MODIS;91;6.03;290.8;0;N;1
Point (15.21770000000000067 38.79579999999999984);38.7958;15.2177;336.5;1.3;1.1;2014-09-27;117;Aqua;MODIS;100;6.03;288.1;0;N;1
Point (15.26960000000000051 38.20580000000000354);38.2058;15.2696;376.7;1.3;1.1;2014-09-27;117;Aqua;MODIS;100;6.03;294.3;211;N;0
Point (15.2843 38.20309999999999917);38.2031;15.2843;403.7;1.3;1.1;2014-09-27;117;Aqua;MODIS;100;6.03;302.2;417.3;N;2
Point (13.93079999999999963 37.68520000000000181);37.6852;13.9308;319.4;3.2;1.7;2014-09-27;1042;Terra;MODIS;73;6.03;300.3;62.9;D;0
Point (13.01660000000000039 37.71459999999999724);37.7146;13.0166;320.9;2.8;1.6;2014-09-27;1042;Terra;MODIS;75;6.03;300.1;53.8;D;0
Point (13.96080000000000076 37.62890000000000157);37.6289;13.9608;325;1.1;1;2014-09-27;1221;Aqua;MODIS;77;6.03;305.7;15.5;D;0
Point (14.68790000000000084 37.72919999999999874);37.7292;14.6879;319.8;1.1;1.1;2014-09-27;1221;Aqua;MODIS;69;6.03;306.1;9.6;D;0
Point (13.90230000000000032 37.6775999999999982);37.6776;13.9023;319.4;1.1;1;2014-09-27;1221;Aqua;MODIS;62;6.03;304.9;7.9;D;0
Point (13.93050000000000033 37.68800000000000239);37.688;13.9305;321;1.1;1;2014-09-27;1221;Aqua;MODIS;73;6.03;307.9;10.5;D;0
Point (13.76210000000000022 37.68509999999999849);37.6851;13.7621;325.3;1;1;2014-09-27;1221;Aqua;MODIS;78;6.03;303;15.9;D;0
Point (13.75040000000000084 37.68359999999999843);37.6836;13.7504;318.4;1;1;2014-09-27;1221;Aqua;MODIS;69;6.03;301.6;8.8;D;0
Point (13.76019999999999932 37.69420000000000215);37.6942;13.7602;349.9;1;1;2014-09-27;1221;Aqua;MODIS;95;6.03;303.8;56.9;D;0
Point (13.74849999999999994 37.69270000000000209);37.6927;13.7485;337;1;1;2014-09-27;1221;Aqua;MODIS;88;6.03;304.6;32.2;D;0
Point (13.55070000000000086 37.80599999999999739);37.806;13.5507;319.6;1;1;2014-09-27;1221;Aqua;MODIS;72;6.03;304.1;9.9;D;0
Point (12.80589999999999939 37.71430000000000149);37.7143;12.8059;317.7;1;1;2014-09-27;1221;Aqua;MODIS;67;6.03;303.4;6.5;D;0
Point (12.93979999999999997 37.76910000000000167);37.7691;12.9398;325.3;1;1;2014-09-27;1221;Aqua;MODIS;78;6.03;303.3;15.1;D;0
Point (12.54340000000000011 37.72339999999999804);37.7234;12.5434;318;1;1;2014-09-27;1221;Aqua;MODIS;66;6.03;304.9;5.4;D;0
Point (12.69420000000000037 37.92869999999999919);37.9287;12.6942;320.7;1;1;2014-09-27;1221;Aqua;MODIS;71;6.03;304.3;9.7;D;0
Point (12.97579999999999956 37.97650000000000148);37.9765;12.9758;317.1;1;1;2014-09-27;1221;Aqua;MODIS;55;6.03;302.9;7.3;D;2
Point (13.96269999999999989 37.5929000000000002);37.5929;13.9627;318.2;1.1;1;2014-09-27;1221;Aqua;MODIS;63;6.03;306.1;8.5;D;0
Point (13.9549000000000003 37.16810000000000258);37.1681;13.9549;331.5;1;1;2014-09-27;1221;Aqua;MODIS;81;6.03;309.3;19.1;D;0
Point (15.05710000000000015 37.32459999999999667);37.3246;15.0571;316;1.1;1.1;2014-09-27;1221;Aqua;MODIS;46;6.03;302.4;6.7;D;0
Point (13.82859999999999978 37.22560000000000002);37.2256;13.8286;331;1;1;2014-09-27;1221;Aqua;MODIS;80;6.03;308.4;19.4;D;0
Point (14.11919999999999931 37.27230000000000132);37.2723;14.1192;329.9;1.1;1;2014-09-27;1221;Aqua;MODIS;79;6.03;306.4;18.5;D;0
Point (14.11739999999999995 37.28150000000000119);37.2815;14.1174;320;1.1;1;2014-09-27;1221;Aqua;MODIS;61;6.03;307;6.8;D;0
Point (13.77260000000000062 37.26489999999999725);37.2649;13.7726;321.7;1;1;2014-09-27;1221;Aqua;MODIS;67;6.03;307.4;9.2;D;0
Point (13.78110000000000035 37.36659999999999826);37.3666;13.7811;319.5;1;1;2014-09-27;1221;Aqua;MODIS;62;6.03;304.2;8.9;D;0
Point (13.76950000000000074 37.3650999999999982);37.3651;13.7695;341.8;1;1;2014-09-27;1221;Aqua;MODIS;90;6.03;306;39.9;D;0
Point (14.55470000000000041 37.50079999999999814);37.5008;14.5547;323;1.1;1;2014-09-27;1221;Aqua;MODIS;57;6.03;305.8;10.8;D;0
Point (13.71710000000000029 37.41360000000000241);37.4136;13.7171;322.3;1;1;2014-09-27;1221;Aqua;MODIS;70;6.03;305.5;11.5;D;0
Point (13.70550000000000068 37.41199999999999903);37.412;13.7055;328.8;1;1;2014-09-27;1221;Aqua;MODIS;79;6.03;305.5;19.4;D;0
Point (13.5539000000000005 37.40140000000000242);37.4014;13.5539;317.3;1;1;2014-09-27;1221;Aqua;MODIS;56;6.03;305.4;5.2;D;0
Point (13.54229999999999912 37.39979999999999905);37.3998;13.5423;322.5;1;1;2014-09-27;1221;Aqua;MODIS;70;6.03;304.5;10.5;D;0
Point (13.34989999999999988 37.42040000000000077);37.4204;13.3499;318.2;1;1;2014-09-27;1221;Aqua;MODIS;60;6.03;306.2;5.3;D;0
Point (13.50070000000000014 37.45790000000000219);37.4579;13.5007;321.3;1;1;2014-09-27;1221;Aqua;MODIS;69;6.03;308.1;9;D;0
Point (13.46850000000000058 37.5);37.5;13.4685;322.9;1;1;2014-09-27;1221;Aqua;MODIS;67;6.03;308.4;9.7;D;0
Point (13.45720000000000027 37.49839999999999662);37.4984;13.4572;337.5;1;1;2014-09-27;1221;Aqua;MODIS;87;6.03;308.7;29.4;D;0
Point (14.11730000000000018 37.61280000000000001);37.6128;14.1173;322;1.1;1;2014-09-27;1221;Aqua;MODIS;71;6.03;303;13;D;0
Point (13.3254999999999999 37.50860000000000127);37.5086;13.3255;324.8;1;1;2014-09-27;1221;Aqua;MODIS;75;6.03;306.5;12.4;D;0
Point (13.32840000000000025 37.51830000000000354);37.5183;13.3284;320.5;1;1;2014-09-27;1221;Aqua;MODIS;70;6.03;307.9;8.2;D;0
Point (13.63449999999999918 37.87950000000000017);37.8795;13.6345;325.5;1.2;1.1;2014-09-28;947;Terra;MODIS;78;6.03;298.9;22.8;D;0
Point (13.26409999999999911 37.8312000000000026);37.8312;13.2641;324.5;1.3;1.1;2014-09-28;947;Terra;MODIS;75;6.03;304.3;19.2;D;0
Point (13.50259999999999927 37.80360000000000298);37.8036;13.5026;324.7;1.2;1.1;2014-09-28;947;Terra;MODIS;73;6.03;304;19.6;D;0
Point (13.20509999999999984 37.82780000000000342);37.8278;13.2051;318.1;1.3;1.1;2014-09-28;947;Terra;MODIS;58;6.03;304.9;8.1;D;0
Point (12.77960000000000029 37.85450000000000159);37.8545;12.7796;316;1.3;1.1;2014-09-28;947;Terra;MODIS;57;6.03;301.3;10.8;D;0
Point (13.41430000000000078 37.78370000000000317);37.7837;13.4143;317.5;1.2;1.1;2014-09-28;947;Terra;MODIS;63;6.03;302.7;10.4;D;0
Point (13.2416999999999998 37.78300000000000125);37.783;13.2417;318.4;1.3;1.1;2014-09-28;947;Terra;MODIS;62;6.03;303.6;9.7;D;0
Point (14.15000000000000036 37.66349999999999909);37.6635;14.15;315.5;1.1;1.1;2014-09-28;947;Terra;MODIS;53;6.03;303.6;5.5;D;0
Point (13.68689999999999962 37.70020000000000238);37.7002;13.6869;314.1;1.2;1.1;2014-09-28;947;Terra;MODIS;42;6.03;300.7;5.3;D;0
Point (14.05669999999999931 37.65550000000000352);37.6555;14.0567;321.4;1.2;1.1;2014-09-28;947;Terra;MODIS;70;6.03;302.7;12.9;D;0
Point (13.75019999999999953 37.67280000000000229);37.6728;13.7502;318.8;1.2;1.1;2014-09-28;947;Terra;MODIS;64;6.03;303.9;9.5;D;0
Point (14.09190000000000076 37.63170000000000215);37.6317;14.0919;335.4;1.1;1.1;2014-09-28;947;Terra;MODIS;86;6.03;304.5;33.7;D;0
Point (14.10440000000000005 37.63009999999999877);37.6301;14.1044;326;1.1;1.1;2014-09-28;947;Terra;MODIS;76;6.03;304.5;18.4;D;0
Point (13.82840000000000025 37.65359999999999729);37.6536;13.8284;323.5;1.2;1.1;2014-09-28;947;Terra;MODIS;73;6.03;303.1;14.4;D;0
Point (13.88100000000000023 37.61489999999999867);37.6149;13.881;322.3;1.2;1.1;2014-09-28;947;Terra;MODIS;71;6.03;305.7;13.1;D;0
Point (13.64119999999999955 37.52259999999999707);37.5226;13.6412;317.9;1.2;1.1;2014-09-28;947;Terra;MODIS;52;6.03;304.4;8.6;D;0
Point (13.35679999999999978 37.39209999999999923);37.3921;13.3568;314.4;3.9;1.8;2014-09-28;1304;Aqua;MODIS;39;6.03;297.7;50;D;0
Point (13.45829999999999949 37.591700000000003);37.5917;13.4583;316.1;4;1.9;2014-09-28;1304;Aqua;MODIS;57;6.03;293.4;69.6;D;0
Point (13.45120000000000005 37.59779999999999944);37.5978;13.4512;316.1;4;1.9;2014-09-28;1304;Aqua;MODIS;47;6.03;294.1;71;D;0
Point (12.54860000000000042 37.75750000000000028);37.7575;12.5486;320.7;3.5;1.8;2014-09-28;1304;Aqua;MODIS;73;6.03;303.6;54.5;D;0
Point (12.5411999999999999 37.75209999999999866);37.7521;12.5412;319.5;3.5;1.8;2014-09-28;1304;Aqua;MODIS;71;6.03;303.3;50.8;D;0
Point (15.21419999999999995 38.80270000000000152);38.8027;15.2142;335.1;1.1;1.1;2014-09-28;2051;Terra;MODIS;100;6.03;291.6;0;N;1
Point (15.21119999999999983 38.80349999999999966);38.8035;15.2112;366.6;1;1;2014-09-29;105;Aqua;MODIS;100;6.03;295.9;0;N;1
Point (15.22250000000000014 38.80180000000000007);38.8018;15.2225;342.4;1;1;2014-09-29;105;Aqua;MODIS;100;6.03;289.8;0;N;1
Point (14.03659999999999997 37.76100000000000279);37.761;14.0366;320.4;2.1;1.4;2014-09-29;1030;Terra;MODIS;74;6.03;294.7;34.4;D;0
Point (14.02979999999999983 37.7605000000000004);37.7605;14.0298;320.5;2.1;1.4;2014-09-29;1030;Terra;MODIS;73;6.03;294.3;33.8;D;0
Point (14.73310000000000031 37.49289999999999878);37.4929;14.7331;322.5;1;1;2014-09-29;1209;Aqua;MODIS;57;6.03;303.8;9.6;D;0
Point (14.75999999999999979 37.19180000000000064);37.1918;14.76;320.1;1;1;2014-09-29;1209;Aqua;MODIS;56;6.03;303.8;10.1;D;0
Point (14.47349999999999959 37.43589999999999662);37.4359;14.4735;321.1;1;1;2014-09-29;1209;Aqua;MODIS;62;6.03;304.7;10;D;0
Point (14.7350999999999992 37.48400000000000176);37.484;14.7351;324.3;1;1;2014-09-29;1209;Aqua;MODIS;58;6.03;307;11.6;D;0
Point (15.12930000000000064 37.57869999999999777);37.5787;15.1293;328.4;1;1;2014-09-29;1209;Aqua;MODIS;79;6.03;302.7;17.9;D;2
Point (14.15620000000000012 37.67410000000000281);37.6741;14.1562;329.3;1;1;2014-09-29;1209;Aqua;MODIS;77;6.03;305.5;20;D;0
Point (13.93539999999999957 37.7319000000000031);37.7319;13.9354;317.9;1;1;2014-09-29;1209;Aqua;MODIS;18;6.03;300.1;8.4;D;0
Point (13.5860000000000003 37.8451999999999984);37.8452;13.586;318.7;1;1;2014-09-29;1209;Aqua;MODIS;57;6.03;304.6;7.7;D;0
Point (12.80910000000000082 37.72039999999999793);37.7204;12.8091;318.4;1.1;1;2014-09-29;1209;Aqua;MODIS;69;6.03;302.5;8.5;D;0
Point (12.79669999999999952 37.71840000000000259);37.7184;12.7967;315.6;1.1;1;2014-09-29;1209;Aqua;MODIS;62;6.03;302.6;5.2;D;0
Point (15.20700000000000074 38.79879999999999995);38.7988;15.207;362.5;1;1;2014-09-29;1209;Aqua;MODIS;92;6.03;302.3;0;D;1
Point (15.21030000000000015 38.80040000000000333);38.8004;15.2103;343.7;2.1;1.4;2014-09-29;2134;Terra;MODIS;100;6.03;292.5;0;N;1
Point (15.19929999999999914 38.80349999999999966);38.8035;15.1993;305.4;4.4;1.9;2014-09-30;9;Aqua;MODIS;30;6.03;289.6;56.3;N;3
Point (13.52779999999999916 37.80219999999999914);37.8022;13.5278;318.5;1.8;1.3;2014-09-30;935;Terra;MODIS;62;6.03;303.7;16.1;D;0
Point (13.52009999999999934 37.79590000000000316);37.7959;13.5201;321.4;1.8;1.3;2014-09-30;935;Terra;MODIS;69;6.03;303.2;23.6;D;0
Point (13.84019999999999939 37.58400000000000318);37.584;13.8402;320.8;1.7;1.3;2014-09-30;935;Terra;MODIS;69;6.03;302.2;20.5;D;0
Point (14.12119999999999997 37.69230000000000302);37.6923;14.1212;322;1.6;1.3;2014-09-30;935;Terra;MODIS;72;6.03;303.4;22.1;D;0
Point (13.32949999999999946 37.97059999999999746);37.9706;13.3295;319.5;1.9;1.3;2014-09-30;935;Terra;MODIS;32;6.03;299;23.7;D;0
Point (14.45500000000000007 37.1133000000000024);37.1133;14.455;325.4;2.9;1.6;2014-09-30;1251;Aqua;MODIS;79;6.03;297.3;80;D;0
Point (13.88790000000000013 37.73870000000000147);37.7387;13.8879;321.6;2.7;1.6;2014-09-30;1252;Aqua;MODIS;74;6.03;301.8;49.6;D;0
Point (13.89700000000000024 37.7342000000000013);37.7342;13.897;319.8;2.7;1.6;2014-09-30;1252;Aqua;MODIS;70;6.03;301.7;42.3;D;0
Point (15.21149999999999913 38.80129999999999768);38.8013;15.2115;338.8;1.6;1.2;2014-09-30;2039;Terra;MODIS;100;6.03;291.6;0;N;1
Point (15.21829999999999927 38.80290000000000106);38.8029;15.2183;359.9;1.1;1;2014-10-01;52;Aqua;MODIS;100;6.03;293.1;0;N;1
Point (14.01970000000000027 37.58599999999999852);37.586;14.0197;316.6;1.4;1.2;2014-10-01;1018;Terra;MODIS;55;6.03;300.6;10.7;D;0
Point (13.44319999999999915 37.92139999999999844);37.9214;13.4432;316.1;1.3;1.1;2014-10-01;1018;Terra;MODIS;29;6.03;299.9;10;D;0
Point (14.15380000000000038 37.78020000000000067);37.7802;14.1538;314.2;1.4;1.2;2014-10-01;1018;Terra;MODIS;28;6.03;301;7.8;D;0
Point (14.16960000000000086 37.77729999999999677);37.7773;14.1696;316.9;1.4;1.2;2014-10-01;1018;Terra;MODIS;55;6.03;300.3;11.7;D;0
Point (14.13100000000000023 37.75189999999999912);37.7519;14.131;317.4;1.4;1.2;2014-10-01;1018;Terra;MODIS;59;6.03;303.9;10.2;D;0
Point (14.14649999999999963 37.74889999999999901);37.7489;14.1465;321;1.4;1.2;2014-10-01;1018;Terra;MODIS;70;6.03;304.5;15.7;D;0
Point (13.21250000000000036 37.89059999999999917);37.8906;13.2125;318.1;1.3;1.1;2014-10-01;1018;Terra;MODIS;59;6.03;302.9;7.6;D;0
Point (14.19650000000000034 37.69570000000000221);37.6957;14.1965;315.8;1.4;1.2;2014-10-01;1018;Terra;MODIS;44;6.03;302.3;8.5;D;0
Point (14.03919999999999924 37.71500000000000341);37.715;14.0392;317.6;1.4;1.2;2014-10-01;1018;Terra;MODIS;61;6.03;301.7;10.7;D;0
Point (14.1899999999999995 37.69089999999999918);37.6909;14.19;316.4;1.4;1.2;2014-10-01;1018;Terra;MODIS;55;6.03;303.1;8.5;D;0
Point (14.05959999999999965 37.69360000000000355);37.6936;14.0596;344.1;1.4;1.2;2014-10-01;1018;Terra;MODIS;91;6.03;303.1;68.2;D;0
Point (13.64690000000000047 37.74889999999999901);37.7489;13.6469;322.8;1.3;1.1;2014-10-01;1018;Terra;MODIS;71;6.03;303.5;17.7;D;0
Point (13.66210000000000058 37.74609999999999843);37.7461;13.6621;318.7;1.3;1.1;2014-10-01;1018;Terra;MODIS;63;6.03;303;11.4;D;0
Point (13.7649000000000008 37.72699999999999676);37.727;13.7649;326.1;1.3;1.2;2014-10-01;1018;Terra;MODIS;76;6.03;304.1;22.7;D;0
Point (13.69710000000000072 37.70770000000000266);37.7077;13.6971;347.8;1.3;1.1;2014-10-01;1018;Terra;MODIS;94;6.03;304.4;73.5;D;0
Point (13.71149999999999913 37.70499999999999829);37.705;13.7115;319.3;1.3;1.1;2014-10-01;1018;Terra;MODIS;65;6.03;302;10.6;D;0
Point (13.6355000000000004 37.70859999999999701);37.7086;13.6355;316.9;1.3;1.1;2014-10-01;1018;Terra;MODIS;50;6.03;301.9;9.9;D;0
Point (13.69350000000000023 37.69780000000000086);37.6978;13.6935;338.4;1.3;1.1;2014-10-01;1018;Terra;MODIS;88;6.03;301.4;47.9;D;0
Point (13.7085000000000008 37.69489999999999696);37.6949;13.7085;318.9;1.3;1.1;2014-10-01;1018;Terra;MODIS;64;6.03;302.2;10.5;D;0
Point (14.03999999999999915 37.63210000000000122);37.6321;14.04;336.6;1.4;1.2;2014-10-01;1018;Terra;MODIS;86;6.03;303.1;47.9;D;0
Point (14.0365000000000002 37.62189999999999657);37.6219;14.0365;327.3;1.4;1.2;2014-10-01;1018;Terra;MODIS;78;6.03;301.5;26.9;D;0
Point (14.03200000000000003 37.62709999999999866);37.6271;14.032;334;1.4;1.2;2014-10-01;1018;Terra;MODIS;84;6.03;302.2;42.3;D;0
Point (14.04710000000000036 37.62429999999999808);37.6243;14.0471;323.3;1.4;1.2;2014-10-01;1018;Terra;MODIS;72;6.03;300.4;20.2;D;0
Point (13.72669999999999924 37.67280000000000229);37.6728;13.7267;323.7;1.3;1.1;2014-10-01;1018;Terra;MODIS;73;6.03;302.5;19.3;D;0
Point (13.9568999999999992 37.5870000000000033);37.587;13.9569;315.6;1.4;1.2;2014-10-01;1018;Terra;MODIS;45;6.03;302.6;8.5;D;0
Point (13.97189999999999976 37.58420000000000272);37.5842;13.9719;317.8;1.4;1.2;2014-10-01;1018;Terra;MODIS;60;6.03;301.6;11.6;D;0
Point (14.43939999999999912 37.47270000000000323);37.4727;14.4394;321.8;1.5;1.2;2014-10-01;1018;Terra;MODIS;44;6.03;306.3;17.3;D;0
Point (13.38860000000000028 37.49569999999999936);37.4957;13.3886;329.4;1.3;1.1;2014-10-01;1018;Terra;MODIS;80;6.03;299.3;30.2;D;0
Point (14.02219999999999978 37.16830000000000211);37.1683;14.0222;317.3;1.4;1.2;2014-10-01;1018;Terra;MODIS;63;6.03;301.6;11.6;D;0
Point (13.5625 37.7541000000000011);37.7541;13.5625;314.4;1.4;1.2;2014-10-01;1156;Aqua;MODIS;27;6.03;299.4;6.8;D;0
Point (14.01919999999999966 37.16790000000000305);37.1679;14.0192;316.9;1.4;1.2;2014-10-01;1156;Aqua;MODIS;52;6.03;301.2;9.9;D;0
Point (14.81939999999999991 37.50679999999999836);37.5068;14.8194;322.1;1.2;1.1;2014-10-01;1156;Aqua;MODIS;66;6.03;308.1;10.4;D;0
Point (14.2676999999999996 37.42880000000000251);37.4288;14.2677;319.9;1.3;1.1;2014-10-01;1156;Aqua;MODIS;58;6.03;306;10.9;D;0
Point (13.90920000000000023 37.38400000000000034);37.384;13.9092;321.3;1.4;1.2;2014-10-01;1156;Aqua;MODIS;65;6.03;304.4;13.2;D;0
Point (13.72100000000000009 37.37069999999999936);37.3707;13.721;319.8;1.4;1.2;2014-10-01;1156;Aqua;MODIS;62;6.03;301;13.9;D;0
Point (13.70550000000000068 37.36780000000000257);37.3678;13.7055;320.8;1.4;1.2;2014-10-01;1156;Aqua;MODIS;64;6.03;300.7;15.3;D;0
Point (13.52459999999999951 37.48790000000000333);37.4879;13.5246;315.3;1.4;1.2;2014-10-01;1156;Aqua;MODIS;50;6.03;300.6;8.5;D;0
Point (13.50890000000000057 37.48499999999999943);37.485;13.5089;320.1;1.4;1.2;2014-10-01;1156;Aqua;MODIS;66;6.03;300.7;15.6;D;0
Point (13.38940000000000019 37.4953000000000003);37.4953;13.3894;340.5;1.4;1.2;2014-10-01;1156;Aqua;MODIS;89;6.03;300.6;61.6;D;0
Point (13.37320000000000064 37.49230000000000018);37.4923;13.3732;323.7;1.4;1.2;2014-10-01;1156;Aqua;MODIS;73;6.03;299.1;22.5;D;0
Point (13.38659999999999961 37.50580000000000069);37.5058;13.3866;334.3;1.4;1.2;2014-10-01;1156;Aqua;MODIS;85;6.03;299.3;43.7;D;0
Point (13.37049999999999983 37.50280000000000058);37.5028;13.3705;321.8;1.4;1.2;2014-10-01;1156;Aqua;MODIS;67;6.03;300.1;17.9;D;0
